image_name,extracted_text,label
93260.png,wien she siiiles at you tom a distances,0
93164.png,it's National hebrew day!,0
93268.png,No text found.,1
93428.png,"wantstto.Kissibabies

ad Oe MO BUC eG
i We OeLiTes
:",1
93512.png,No text found.,1
93405.png,"Cee eT a

a
ar’

 

where they helong!",1
93548.png,No text found.,1
93578.png,"her: ithougnnyonlkedine talkingishiimben!
Howie",1
93521.png,"ier, ROTEL
TSerOneN ners",1
93605.png,"‘ :
ta CET
Covad Co)",1
93572.png,my,0
93286.png,"when your mom has to

  

a ° oa
ffm Ye ae
«

H
[EGA TMRITE GATE",1
93416.png,No text found.,1
93610.png,"i should not be expected to
aU ae CT TU Coe eT Ga)
Ps

Ps
y
y

rH.

|
.
>

  
   
   
 

ca —~ i

Pe ese ita

PM sae",1
93275.png,(arents are wiih,1
93541.png,No text found.,1
93528.png,"Mot WIR IMASEr
Slasiisandwichiiaker",1
93568.png,No text found.,1
93410.png,No text found.,1
93506.png,today we are making vegetable soun,0
93487.png,"TET Lea
TE ae

   
     
 

=
i
< 4 wad
De a j

’",1
93614.png,No text found.,1
93287.png,No text found.,1
93280.png,No text found.,1
93462.png,islam is the religious of loverand in eH,0
93547.png,"at Co ty

i Me hd i |

ae pe

   
      
 
 

cP

Penne
BD iu oy r)

   

ee WAC ane",1
93481.png,"ETHEL Coe

 
 

Pd ‘
aE

messing i! A

>
s B
“9
7 . \y",1
93471.png,"witetr POE

ues ACL aya Te",1
93468.png,and ar ignoredhtispleas,1
93586.png,No text found.,1
93524.png,"' — ,
oF
UH",1
93502.png,"Snuffy and biy hird discuss fila UNG
eficientwaytorape the|druggerkman

>

hush, child",1
93542.png,hs p EU mi has Ta JUD DEL !,1
93426.png,"OU See al Imhocent chil

isec te Dera
SUSTEMAtIGIONNKESSION",1
93615.png,"ihate when i see a black out
A OT

Dut i still offer my neighbors a candle",1
93401.png,No text found.,1
93671.png,"Noy noman shitno man.

 

el
4",1
93827.png,an that's c,0
93728.png,No text found.,1
93852.png,No text found.,1
93875.png,"We Ive Ia Socieiy wihare
Vx

4

 

thevlecture us onmorals and biology",1
93867.png,"‘@ meanshe «

a

\

¢

BRS TMH ALLEL",1
93687.png,"isalamabad retiight tistt
eg a ie Son",1
93764.png,No text found.,1
93740.png,"UT OSE TOT
my eu TOL Te we

——
M ‘= 8 ,
mY",1
93658.png,"DIG OIUTO iE NT

   

TT
‘ould be offended",1
93702.png,No text found.,1
94015.png,No text found.,1
93854.png,IOs realined! we inom,0
93786.png,No text found.,1
93861.png,first tien laugh,0
93725.png,"SS
felt cute. might kill your toililler later. idk.",1
93648.png,"makingyajwhite)}trashyal
cri Senuime SOMme Tes",1
93750.png,"[Re aS pe rae

   

ALT they’ r NANA Ne lila
= 10 afford: ‘ia Sc",1
93647.png,No text found.,1
93874.png,"PPL
TE COTS

 

OCR",1
93826.png,No text found.,1
93618.png,"amothers Cer CUA a

oe",1
93841.png,thosejwititeWeuilss natin,1
93820.png,"_ fcr ee
feat silvia”",0
93718.png,"“alin anlatiion natin

Ta after get Wat i"" Hits

 

aa »
ha .
MIEN aie Ee",1
93685.png,No text found.,1
93620.png,No text found.,1
93857.png,"CP CTY

kills a dozen “infidels”",1
93650.png,"i got kicked'o

  

-",1
93741.png,Stop hap,1
93761.png,"ti thotighourtieonlemakei
aa ardjionus tolhelnitien

   

hecatise}we know they were™
PT ROUSE",1
94013.png,"Mow Valls be Tulsi mii},",1
94170.png,"hall PTT ERO LCE bss
= Siz, eR i",1
94158.png,No text found.,1
94017.png,"Tr COT) a elrer buns

 

UC TTL",1
94067.png,"EM aa Cost ee
PS PUR Ute ELC e

a / 7
4
ft",1
94071.png,No text found.,1
94065.png,No text found.,1
94085.png,"amy. black flagiirings
~all the goats to thelyant!

 

 
 

ae
i i Mans",1
94081.png,HeiMngiconjoinedisnteasy),1
94106.png,No text found.,1
94130.png,"WLU ETE CCl ae Teh

nv

wl nw

, wy

qi

i
\

y ANY ee,
no responsibility",1
94153.png,"what hitler wo

  

AT",1
94068.png,"\
hating the jews re i coe

anit makes me walk wih nyhea high",1
94162.png,"leachier-alnightclassitakel
TOTES",1
94087.png,No text found.,1
94132.png,"Senwhima nicture

 
 
  

 
    

. y 7
i PUT Tae
' \""he loves arby's too.” fe",1
94152.png,"we . ply rifices

i",0
94108.png,"ye TL 0
Pa RL os

  
  

o
4
| + axe",1
94138.png,"‘
‘
i 4

Rey ee MT ion iL TDL ATR",1
94021.png,"SELES UPLATE

r

7

= —
EY 2 *
ACSI ret be y",1
94026.png,No text found.,1
94031.png,No text found.,1
94083.png,this is how leshians have SEX,0
94107.png,"a

on

We CUNT planets",1
94150.png,"HATA

getoverit",1
94078.png,11,0
94062.png,No text found.,1
94086.png,"Ne RCTS

   

, V
}

THU INTO",1
94018.png,"EWM CA a ley mn Pre
PMH UA ca",1
94156.png,"im prootthateventie iumbeststuient™

‘y 4 5. | hed
| a
=A * | 7
= 4 i

— ) 4 a
can one day lead the democrat rire",1
94351.png,"SUT re DL
are",1
94501.png,No text found.,1
94267.png,"‘igiam
f

 

cA",1
94357.png,_ “the miaSter race’,1
94251.png,"PL Tet CT PATER

  

ee
eee

:

aT set our MMM Le “aR

:",1
94302.png,eT eee NL,1
94360.png,No text found.,1
94356.png,TUES CCH LT,1
94176.png,"14 A
eri
| ett Pern ere!",1
94205.png,WHENVOUTINIONISIN IAS tGyes a,1
94387.png,No text found.,1
94378.png,Save them from death,1
94325.png,"a
5
SONIO |

      

, ee
G e, | a
Pre oa
eee

hemeighbors:",1
94175.png,BH HENS S AN LNGHASTNENMTGLIeaTNMISINANESStS Ca,1
94230.png,"PEIN UEC esiin |

: ""
D:",1
94236.png,No text found.,1
94287.png,"who Is this
Sua ry
OSTA
A

a

te hg",1
94256.png,"4

- ie
ea ht
a of DT mom",1
94352.png,"MUAH GA aRSsH
Maca) i —

   

4

WAL NUTS ‘a aa throw a 28: nn

fasthall like an Cy NOT aT TB Tg “ida",1
94305.png,No text found.,1
94278.png,SUMMON oon umrtth cisions,1
94370.png,"aria ae
Teessenky nanny

thejrolejofchewhatea
4 lo mt
Wee",1
94216.png,"japanese citizen watches as nuke drops

a",1
94361.png,"whenjyouleantwait
fonthemtojeut thejcake",1
94180.png,UT Ge CD,1
94185.png,"howa black woman
ie

eM HC",1
94350.png,"onder is he'SfinkingfaloumieRsiniy

.

- A ~
: —) =",1
94237.png,"how. do yourknow'iifa
Le CTs Ce

mm ST rT ,

~",1
94178.png,OOS TTT,1
94281.png,No text found.,1
94358.png,are terrorist,1
94506.png,"eT UT he
Ber Lu) ea

!
,",1
94380.png,"MURA CAC MMT Le
fas fuck on tem chromosomes",1
94372.png,"- * cy Eta aber a

  

r—3
be SIME) MITE",1
94675.png,No text found.,1
94586.png,No text found.,1
94620.png,"weinow have LEAS believe

 

TAT ath thetag i
iTS matress: TEE)",1
94638.png,"the look your dal Gives your

 

mina you ont me Curt",1
94507.png,"lol thisisn'tthefirsttime —

 

aa Ce ET EME UK",1
94687.png,VOUCAUSHellirape Without ape,0
94721.png,No text found.,1
94628.png,No text found.,1
94602.png,No text found.,1
94610.png,Sut) monkeys,1
94617.png,TRUS UEC UL Cm CA,1
94720.png,"when wour giriitiend tells wou a diy ass folie
DUR WON Want to Gel sole giihe end ofthe migit",1
94580.png,KAGINGHOMNINKESIINS),1
94625.png,hoted mater to hiking,0
94578.png,Ni! ie us |,1
94563.png,"| A
Utena thing CMa IFRAME LaLa |",1
94532.png,"= mit
RUCK BCL

aT y

eS

Ae ay

TT “Eat ir

alittle foi Onjton Kens
Cet",1
94508.png,"i.
TPR R Ue

y",1
94678.png,No text found.,1
94517.png,"WETTER Caio)
over 400 illegals in justa
TCS PUSS UES

oe cs ""

Eee",1
94571.png,"CTOUes DONS
ith chemical. <i",1
94512.png,"and believe me, no @
you a better happy binthtaythan me",0
94560.png,AntfOnimy NeXt class project!,0
94518.png,lhagreenhiiohro,1
94615.png,No text found.,1
94650.png,No text found.,1
94605.png,No text found.,1
94710.png,"what do you mean by: &
OU Cor MTC MMT HO CLT Ue eae

ute, let me in.",1
94523.png,"nn

eH aa",1
94723.png,"OCT
he

CETTE

+

   

atter what
i Ty",0
94581.png,"sfarmingsimulatorl9)

 

classic.etiuipment ic’",1
94725.png,No text found.,1
95071.png,"ce

Oy,
a Kong o",0
94823.png,No text found.,1
94786.png,No text found.,1
94871.png,MINED NON Tey Nour waite,1
94732.png,(it hame'’s todd... retodd,1
94731.png,me,0
95021.png,No text found.,1
95072.png,No text found.,1
94836.png,"HED VOU tiihk cf Achte iiea

| ay wa",1
95034.png,"“a Wiggle We AAT DOCH.”

bs",1
95024.png,iether have ah,1
94815.png,No text found.,1
94738.png,"shopning fs io,",1
94813.png,"St Ly ALAIN re

af",0
94870.png,"TL iey

TNA UE",1
94872.png,"Ald Sb!

aL Fs
CF",1
95067.png,“Stielists have iscovered that they have lot of ntlignt dng,1
94860.png,WOH pO fits Going u Ne,1
95062.png,"iwhen\the comsees a black rt \

Me :
aba a
s “ wt

i",1
95031.png,"NIUE ec

 

NOU Gan hear police",1
95048.png,"| ‘ WES
eS - be

\ as | ee

“SFA at »

} 0 ——
é GS,

vrei ee",1
94876.png,"TT eC ye ait

CPM E Ue obama?",1
94780.png,No text found.,1
94850.png,: rR 5,1
94783.png,helen keller and her boston tertier Die,1
94802.png,No text found.,1
95038.png,WHEMVOUTAKEINESEINES,1
95078.png,No text found.,1
95064.png,Nav OS TE MOM I yUeIS £3,1
94873.png,Sate OMS,0
95264.png,"elie DOU reimmnal IS Lt Man Voulnaid

   

you aren't getting “your taxes"" back,
NOC CT Ne) Ceti",1
95174.png,"we should study
NU me RSM CIN)",1
95387.png,"xIm))) pi sed (is

(« Ww

hd

    
  

 
 

 

 

WS.e Ta i)
a iii ee Me a helmasses}",1
95102.png,youreinthe ULE) ANAL,1
95086.png,"P= LAE SO eT eel i
nae

pees

== X

Les

these jews can claim
holocaust pensions",1
95186.png,No text found.,1
95317.png,No text found.,1
95371.png,COM SVDUTOMe OI! DU,1
95081.png,"‘hlacks in chicago alone:

91

2016 blacks killed.18",1
95208.png,No text found.,1
95108.png,No text found.,1
95341.png,No text found.,1
95184.png,Ightajnncde,1
95087.png,No text found.,1
95326.png,"COED Ua OU ETE eta
ever since i Wu",1
95130.png,No text found.,1
95306.png,"TV ESMSO Op

\)",1
95302.png,Use Oe W0 Protect Your watenelon,1
95173.png,"aa ei fe
te a |

FTI FI ut
first left?",1
95263.png,No text found.,1
95274.png,No text found.,1
95260.png,"we,
eA Sel",0
95163.png,"SGPT CSET

Feciiciisy",1
95376.png,"+.

Naa Ce",1
95201.png,No text found.,1
95278.png,CUETO mee ie the),0
95283.png,No text found.,1
95247.png,SONS np,0
95281.png,"myoulcanhear mom gettingitaken
LO VOUNTOWN On the fuck truGk

andrallvoulcanieanis
er (ueci ald Orit Iie WIEN EES",1
95214.png,No text found.,1
95176.png,"hasjheen silent about
Uma ae",1
95380.png,MMR OAL,1
95267.png,. po,0
95103.png,"VOUE NOE Aly KUNK:

 

 

TOUR eC ar
AMON Cg",1
95723.png,No text found.,1
95783.png,PLE,1
95478.png,No text found.,1
95742.png,sODCH Knowjlike se UIST ORO TU aT ee ETL TT,1
95780.png,No text found.,1
95724.png,"when she say she done with you &
you ask her if she hungry & she say no",1
95763.png,No text found.,1
95687.png,"ey fi

TRC ah nts",1
95482.png,"en UU I said

    

Paar Gin »
FS cht tie age",1
95680.png,"witigo fs a skin ee
that en are",1
95426.png,"Ie e a

- ra a5

Fitts eS HIIIIM oH ri",1
95640.png,No text found.,1
95604.png,TAT ES aT US,0
95714.png,C Uh Cs,1
95427.png,"ranks nudes exposed

    

 

ec liity",1
95801.png,No text found.,1
95613.png,"YES

rmMA |
FEMINIS7/

what awelt way to spell flan Sie",1
95402.png,"tofallithe hightsenool CLT te
i iaggatate
A he hia

  
     

/ i 7
‘ iT ot |

pf Tce",1
95684.png,"MO SLATS TOT
le.

a
‘ijust don'tlike ‘em*",1
95726.png,No text found.,1
95683.png,"and themrsard mr presidentoniy targets

Walmart >;<

 

ene A ae alia eee
tHE KeiSiNOWwalMaressininorthikorea",1
95467.png,No text found.,1
95403.png,"Na ELC

* oj

ee A S",1
95487.png,No text found.,1
95672.png,"enkitls ne a ona siieli

 

ett",1
95712.png,"lo agelaing

TU Sir Ooy! By
7,

A a

x

Deca
a .",1
95417.png,"COTES cite MeL

 

 

ofeach one? sid

Tes JAAS.",1
95764.png,"ee

&

GayNEOnleearmelsowny)
ISRcaemaMapantae)

as “
&

it: Mesa

    
 

aa...
TO eee NONE",1
95401.png,No text found.,1
95718.png,No text found.,1
95720.png,No text found.,1
96120.png,"CUS

 

yy)
RT Uo CU that ass!",1
95831.png,No text found.,1
96082.png,"then heSaid i couldn't

   

ot
AS

SUE NES UL

a",1
95843.png,No text found.,1
96083.png,"METS A Rn Let aca USE
3 : leer ay ~",1
96071.png,you mean to tellime you,0
95803.png,"""that's the way, allah, allah
TC a",1
96127.png,"ta ‘

a

. Tr =. eu",1
96143.png,"Ae TE Arla it violets.arehlue
ie a
eK as

eins

me we lid Ax FT",1
96087.png,"Stevie wonder he like
yun
| ee ee = ——— a

ee",1
95861.png,hitches are like Stitches),1
95846.png,No text found.,1
96123.png,"muslims kill 1,300 people in 20 days
and nobody bats an eye -
4

ol ow re

OA UCR URS
and everyone loses their minds",1
95810.png,"Ha Ar Coe 7
4. talkingtomuch to them.
9. not showing any emotions:

aan] toolemotionath
PACE)",1
96037.png,No text found.,1
96054.png,No text found.,1
95874.png,"S|
Melo

~~

SATTNT

TOL ULM vo 3 |
C el

cae",1
96104.png,No text found.,1
96042.png,No text found.,1
95817.png,amencamhistory,1
95814.png,"Rh acai election!

a",0
96023.png,"DUSsSy Mone
wt",1
96034.png,">) ics

-

I'm justhere

for the hoohs",1
95821.png,"aS
UOTE ite
me Mr some cor Sit a",1
96103.png,"NCNM BORIC
ife Oficrime",1
96078.png,No text found.,1
95830.png,face of terrorisminus,1
96073.png,"Tran le Ta i ti] MATL TTT DSS en
kill-her? rie Ugo witdaths

B..",1
96058.png,hushant/givesimassages,1
95872.png,"eS ue a

 

 

TTS",1
95812.png,LED DDS ero Cea,1
96081.png,No text found.,1
96015.png,"WETS So cxched that wate finally

 

 

h f
Relief e‘ourselves",1
96250.png,"( HL
a |

0 Ree",1
96182.png,USL Cd,1
96317.png,"WT SUL the
AS",1
96280.png,"=
ee
Le",1
96325.png,UENCE Ta Matta,1
96328.png,MELCAT TNT,1
96258.png,"lisinationallhebrewitlay)

 

 

y > sonieromatagh",1
96238.png,De as,1
96230.png,OMe,1
96312.png,OG CIE Sep Ol The way) |,1
96172.png,"WIN TRS ee UI Fal ee

itmeans get roe OTe (ei
7 ey",1
96301.png,all of alabama i § wears,0
96150.png,No text found.,1
96208.png,"the fisiiig was so bad

a

  
  

i
Guan the Inrs (hint cateh any",1
96270.png,"Te

ricaa

a

Ny

YZ

~S

states thatame
ric i) the

UY
americ",1
96152.png,No text found.,1
96284.png,"x
x
a
y |
wy!

Tei

 

AY

se .
RICA

)

arto",1
96153.png,fokeSMOnikineonle,1
96185.png,No text found.,1
96180.png,"\ i

FES your pet

5b
a ;",1
96302.png,No text found.,1
96204.png,"ane

 

punching bag""?",1
96184.png,"e si
your son htassaken fia
wrong hackpackto'school",1
96213.png,"—

La

Shelgium",1
96305.png,duSToit our guns and try to hel,1
96183.png,"Winenyoundishwasheris broken

 

Soyoutakeltha
tolgeta:",1
96235.png,ot Tu R.,1
96307.png,"hen was horn without eyelids

   
     
 

STL UCTS finn el
tie oneration wagavsuecessiie'siustalitl Ja",1
96253.png,"Cale ayarnerewal ott

om.",1
96231.png,"MUTED IOUS & CCLITTE eH eNESR DT
renunsioiyour show arelsilfontty",1
96240.png,"a

 

ager Homber!
ET a",1
96517.png,"when/muslims have heen TE

millions of nT J",1
96417.png,ie eat slipped and,1
96514.png,Got crap for inalinsP >),1
96421.png,No text found.,1
96472.png,No text found.,1
96475.png,"MMHUShanustalways Hus hinge arounties

 

anditalking Henindimy",1
96510.png,"ROO ETY
Oa UT a

had on i
ok, wheelchai",1
96450.png,"muslim immigratiomis literally

Se Per eT. eee! ee) Pee eee",1
96485.png,"fis camel errr tise 0

tlelusional psychosis",1
96345.png,pe atheIshiools,1
96340.png,No text found.,1
96513.png,No text found.,1
96420.png,"\ PTT tan to ston
trying to help PATA ELS NES amnesty ,

MCSA eS cd
- (202) 456-1111"" (202) 224-2541.",1
96507.png,"TESTU
iy PUTER
ETS",1
96402.png,"VEN eTCE

a

Te] .
dle a a. Py",1
96508.png,No text found.,1
96407.png,"ee ~~ | neat ee - mel noes be
a ee

itionalgnalestiniangart",1
96354.png,WNW OASians,1
96415.png,"TRINA Na OAC OAL WTEC de alse,

   

a |

for his name is mohammed the prophet",1
96524.png,"wc) fg ge

Ti axsye:",1
96502.png,No text found.,1
96423.png,"THE ee OSE CROCUS er aU CTE

R

“iticomes TUNEL Ae

Toe",1
96471.png,NCTC HOSS naked corse,1
96380.png,"Wel tag CS
2 =",1
96405.png,TDM Enea ADO do,0
96342.png,"listen up sweetheart
PC USSU

 

inever er Ay fl. fa aT
never picked any rit ih cant
SST ry PT shit.",1
96431.png,"WHENVOUOUNTONIYVOUT Wife
IS cheathg on wah

    

ya allah",1
96470.png,irs 8 es The to he Canin iran,1
96381.png,No text found.,1
96435.png,"ae

   
 

 

theJook he
A |]

+3

    

 

    

   

Coe
moe ate
a",1
96452.png,No text found.,1
96745.png,you must he new here.,1
96810.png,STL er UU TOL,1
96701.png,No text found.,1
96801.png,"ATG ESP Ti what the female
Mest) A gE cave"" iit DB

  
 

er . ee ‘7
i fal A Z
7 hy
itold: iat ca

ar CHIH",1
96785.png,No text found.,1
96708.png,"even caseyanthony)

  
      

4

Kw
Be ""NT We
aren! enougnanoun ier comin

 

 

fovaccinate hen",1
96531.png,"SORT
children about why they celebrate
PS)

 

DTU ALLL
SC",1
96824.png,"there'sino/shaineamirauings

   

   

act
it

Tine iat tn i. fore",1
96720.png,"t a
TEE RRL Ce CT ca Ce
MEDAN aL TE RST 1 eg

Pee tT a

 

7",1
96840.png,"What would ido

Hshe WAS TICODAIL",1
96820.png,i,0
96587.png,No text found.,1
96873.png,TO a ffesh Pere CORSO,0
96541.png,"i don't alWays listen
to socialists...

 

i huymore rT",1
96583.png,"UUM CHEE ALE RUE)

Fe as",1
96735.png,misextially identiiyas— __,1
96857.png,"Klonittstaresto}long)

  

ay Te Prt di",1
96802.png,"CT C0

 
   

100%: of the people who\stay in their own
PTS Ca ee

TELE
TOUT,",1
96713.png,No text found.,1
96573.png,No text found.,1
96804.png,No text found.,1
96710.png,"(ie DI that
TANG EMS

areata

ni Y

 

 

   

Meatsxen
oO smAllon",1
96752.png,"Or g

fl

»)

mi rl -

UV",1
96784.png,No text found.,1
96730.png,No text found.,1
96845.png,"WPL eT obama is not america's
TAS black president

       

ST CT ee SLES |
mixed race president",1
96872.png,"Wen Ee US ask

S °

‘

SS
OTERO Shame TONenlberts",1
96734.png,No text found.,1
96821.png,"-
if this is banned in DSi UTS

 
    

shouldn't this be bannedinwestern countries?
rr eh",1
96570.png,tliat's oa Fete oott,1
96874.png,No text found.,1
96578.png,No text found.,1
96581.png,No text found.,1
96704.png,No text found.,1
97160.png,No text found.,1
97013.png,"why is cocaine white?

al

hecause it actually works",0
97102.png,"ah ms

ant aman wearing makeup and
adressis alsonotawoman",1
97125.png,"oiled

 

Mma mT nton keeps then",1
97023.png,"WCET TC Cael
TOMIETOITITE IS: tees",1
97035.png,No text found.,1
97025.png,"why do muslim
ER eae LS

> el

Ser Soa)
hide their fur",1
97045.png,No text found.,1
97015.png,"esc t.
PTS. Wa so
ji oY as

s ? - nt
om, ee

3

 

~ anejyoats",1
97058.png,"ORAL UN eae aa

a",1
97162.png,"2 meant :

   

|
cl the ISIS Stripicluh
he ee",1
97026.png,"a :
OME) =a ae daymygneonte will notact UG animals}",1
97201.png,"just Cea Uae

MAR ACM ACN never)
ia",1
97183.png,No text found.,1
97184.png,"eyo

  

now iS a) Good tiie",0
97128.png,"TNIV MTU A LAL
allithose air freshener in their cars?

they can't stand the
smell of ni*er either!",1
97208.png,"Ae
eC

ig :",1
97132.png,inthe muslim world all gay men are rT hung,1
97103.png,"when the humanasks who
knocked everything off the
el ad Y y .

     

st
awiens",1
97021.png,"adam, you know what the a ry

a

#ireason
CTL CAE Ee",1
97210.png,"Linon

xs

£

was rapeduirya

: ’

     
 

k
‘
s",1
97051.png,"TNR eld SST
SM he assa oe r
P ef",1
97153.png,should we help her pack ?,1
97105.png,"TESOL init a COMA ATT

Pan ead
» <4

a illegals an the RU gs",1
97068.png,re LUY,0
97204.png,No text found.,1
97142.png,"Su atiegicans, a",1
97041.png,"TIRE ea
MEE eels Tee yg",1
97180.png,No text found.,1
97108.png,"YOUR OUDS

    

rr)

and children,
a Safa) Soi]",1
97456.png,~ Se,0
97345.png,"ag iS ot Es
it At TAMU a",1
97413.png,"VOU Hinthtayitis

~

le,
,

) 3 an",1
97325.png,do you Low how to Use an oven!,1
97261.png,"UCTS
=—

hohel prize
pS
4 “4

"" Sl

     

MODEL ST dT",1
97321.png,years of islamic progress,0
97250.png,RS CT) day in office,1
97283.png,"Tas

 

&

like'an apple fritter",1
97361.png,"showdomexicans/ / (\\\\\\) /
ARIUS ele N Y",1
97436.png,"we will take over politically,

—

~~

 

oy
Oust the constitution establish sharia aw,
UTTER 10 USC Ee",1
97320.png,No text found.,1
97426.png,"ig fogs 100K like to) black neoile)

 

 

 

iN PUT a a
Nee",1
97236.png,No text found.,1
97415.png,"OG Of the host sold eis

 

 

thusholitayseason!",1
97384.png,"tie COTM DUS

; ”

   
  
  

wy,
i)

SS mite UAE LU ts
teycogere ns UTS
MC Rn Cert",1
97301.png,"OU TAI Osome
Payot ne",1
97315.png,ahead diaper ist,0
97316.png,"SUES ETC Tey
aa eee",1
97230.png,"{rump better deal with these musliis

BN

   

aR a

hev kill me",1
97453.png,No text found.,1
97402.png,No text found.,1
97463.png,"DMCC TERT aT Otestors
€",1
97423.png,"a Ifttie gas Neuer iiled anybody right2
‘x
oo",1
97365.png,"Silasil ae Sagocures

   

 

 

SMA CHET S",1
97403.png,"my “vt is so tight
. We
°

it harely fits",0
97245.png,"Ue AMOUS|ENnOUGH|tOlave) ance, ‘elie (pawe",1
97314.png,"ria. a S
— | e
| ge

fy
Te ria ends
yt Len WAL at ite",1
97348.png,all gays,1
97438.png,"UTC COO D1)

hones of ant-nazigermanwwomenksullfare\in
ee os sto MveecenestoruD",1
97256.png,"-

eter

FS",1
97213.png,No text found.,1
97465.png,OM 10 DEK TVTEMSD GHGS,1
97258.png,"hi, im nate ima leshianin recovery",0
97305.png,"NOU? tite just Hed ohn
Te ee He
naked isa",1
97386.png,"PE CR TSE a
SES Oe ee Ra

auschwitz guard:",1
97635.png,"iimsenidniy |
ithenationalfanthe|

  

[ nth i N
i Ht tae |",1
97542.png,No text found.,1
97562.png,No text found.,1
97628.png,"STON (Or NOUr SOD OF dame iey
to callfanothenmanmatadtly?",1
97524.png,mou Ganjtaiiondanew,1
97623.png,"PLCS A Cae
foryourhealth

nd)
UPTO e Ltn
CBU",1
97546.png,a.) texting and flying,0
97625.png,"TCA TALL ELE LCT

 

See RO iT",0
97502.png,; min adapt. overcome,0
97521.png,"i ie 1» 3
Nobody knows what the fuckits says,
__. “because fio ong hasithe guts to pull the string",1
97604.png,london-policersne,1
97514.png,"SElenusisinaveNscoveredthatthey have at lotofin of intelli nei
———

 

ff
unfortunately mostorthem ut Tat",1
97586.png,No text found.,1
97643.png,No text found.,1
97683.png,No text found.,1
97510.png,"Dorks Cpoiig cw
He only way to hreep nour eitire

   
   
   

Salelumiyortierita

y

    
 

“5. Re ESS",1
97564.png,"SID Sa
Aguteamtaiar ,",1
97601.png,"this is how a snake's mouth
OSU USC eae
everything is clearnow",1
97543.png,"uray
TCH Tess

TTT i we never
TA I) ts like",1
97520.png,you anti trump liberals,1
97501.png,"what women think they'll do
when the economy collapses
PTR UE THO",1
97486.png,"ee be -
SIEM NCTE TIAL er es
at % 7 eee ad

* etl 1

    

see et
; 7 sl w,

Ousaitiyouwoultimeveriorgel",1
97481.png,"Nota creature wasystirring,
OAT EIST ieee

4 iS om ey

Pe
See
cause late him",1
97508.png,did you say dude blew his tire22?,1
97685.png,No text found.,1
97523.png,No text found.,1
97568.png,"POZO eC MRS

/",1
97503.png,"When|you catch your bestiriendd
rE FLT

Qe

vanone fucked un",1
97583.png,"vou ae et nuch

bpis ‘hae a Ha weren't
set ITT",1
97610.png,"eS OT UT

  

elt rt RIPE E DCCL UCU Het OY
EYOTA MAA aI ERS",1
97531.png,"minen they lear
COometers (Der hour instgariay
Imonkeysineravant",1
97804.png,"YOUVE item diatang hear,",0
98064.png,No text found.,1
98026.png,No text found.,1
98032.png,3 pu i Tea,1
98072.png,"we Can not securitylehe ighant

  
  

   
  

WOMEN ECR ELC
demographics in canadayas we can not trust them",1
97853.png,"WO
ay
a",1
98075.png,"cite arn Fee mec
Te Te Bil ian policy

- ye",1
98071.png,No text found.,1
98035.png,"SS ars
HUDSON RIVER PI Cc

=
CBRE ~
B FRIENDS

ON RIVER PKC
NDS",1
98023.png,"hie Ao re ic clothes * weat

oo a)",1
97810.png,No text found.,1
97821.png,-,0
97824.png,"liVvoulWannharenont
SST",1
97860.png,No text found.,1
97831.png,"M ULL Al
indo belty Ire geal quiet",1
45167.png,LO rats per ie,1
45201.png,No text found.,1
45182.png,nH JN hantl jerky,1
45231.png,"this is a stonger man than
any one can hope tobe",1
45209.png,No text found.,1
45180.png,"(OD ODARRRRNSES (TID af

WG ea

 
  

lo you MT ite
or is she out of,hetmind?",1
45216.png,tiniienelsoltakeloiifalliunelothes),1
45198.png,"Why ngKand| tat
SLOD them Moi",1
45197.png,"thratlook ET find out
{ioe fis after you.",1
45267.png,"SSSA

: Se

   

f.

ba 3
oe
Sjeisationted hy: angelinaljone",1
45189.png,"when your wite
ri

16 Hel aitilet",1
45203.png,No text found.,1
45263.png,"asians [be Iie

 

Smitching to iiliscreen mode",1
45206.png,"Abe ae

$0 i thoughtiuck it, whynot share!",1
45219.png,have acolor,1
45179.png,"ure MOMs
} \ er,

ee",1
45176.png,"She Inons ancy mihat
Sie’s dong",0
45172.png,"ua CTs eM Tee \ a

   

MPTPN ECO",1
45269.png,"Tio salt Fmd

s

        
 

os
m",1
45208.png,"Ug ye hoyirieni CES (Ue =
ichange a Ae Ll",1
45213.png,"BLACK LIVES
MATTER",1
45207.png,No text found.,1
45379.png,"MSD TC TTC Teno!

pet

 
 

   

7 Tem ' en
| i

wants togo swimmingiagain",1
45370.png,No text found.,1
45396.png,HEU it white on purpos t,1
45706.png,bo a Lele oe,1
45371.png,Se a,0
45730.png,No text found.,1
45802.png,No text found.,1
45732.png,"WHEDON LANeA Sitalll
Gickand tela
Of to suck it",1
45612.png,(ise of te Dianct of the abes Cet),1
45702.png,"if she's stillimakingnoises,

  

you didn't hit herhardenough",1
45671.png,jeSusHoves\you,0
45708.png,how i feel when i hear the name,0
45723.png,HRT UY,1
45819.png,No text found.,1
45810.png,"ladies! if your man
Bn",0
45608.png,No text found.,1
45609.png,"loses lialr from cieme

floes rien (0) shave
ae ES"") .",1
45698.png,ey SUCH ENIVMOFGOMENNOWOISWIIT,1
45382.png,"Puta) PUTTS ga ae
PUR eli MOM UL
mn ge Pomles rid",1
45630.png,No text found.,1
45610.png,No text found.,1
45389.png,"EDIT CEI COSC See ak
Fo toliolhissutcide

j LOTT 4 et

RT) aN =

 

 

 
  
   

CTS SS GLa

BU ES OUT)
PMT notice a}

JOA",1
45817.png,No text found.,1
