image_name,extracted_text,label
93718.png,"“alin anlatiion natin

Ta after get Wat i"" Hits

 

aa »
ha .
MIEN aie Ee",
93685.png,No text found.,
93620.png,No text found.,
93857.png,"CP CTY

kills a dozen “infidels”",
93650.png,"i got kicked'o

  

-",
93741.png,Stop hap,
93761.png,"ti thotighourtieonlemakei
aa ardjionus tolhelnitien

   

hecatise}we know they were™
PT ROUSE",
94013.png,"Mow Valls be Tulsi mii},",
94170.png,"hall PTT ERO LCE bss
= Siz, eR i",
94158.png,No text found.,
94017.png,"Tr COT) a elrer buns

 

UC TTL",
94067.png,"EM aa Cost ee
PS PUR Ute ELC e

a / 7
4
ft",
94071.png,No text found.,
94065.png,No text found.,
94085.png,"amy. black flagiirings
~all the goats to thelyant!

 

 
 

ae
i i Mans",
94081.png,HeiMngiconjoinedisnteasy),
94106.png,No text found.,
94130.png,"WLU ETE CCl ae Teh

nv

wl nw

, wy

qi

i
\

y ANY ee,
no responsibility",
94153.png,"what hitler wo

  

AT",
94068.png,"\
hating the jews re i coe

anit makes me walk wih nyhea high",
94162.png,"leachier-alnightclassitakel
TOTES",
94087.png,No text found.,
94132.png,"Senwhima nicture

 
 
  

 
    

. y 7
i PUT Tae
' \""he loves arby's too.” fe",
94152.png,"we . ply rifices

i",
94108.png,"ye TL 0
Pa RL os

  
  

o
4
| + axe",
94138.png,"‘
‘
i 4

Rey ee MT ion iL TDL ATR",
94021.png,"SELES UPLATE

r

7

= —
EY 2 *
ACSI ret be y",
94026.png,No text found.,
94031.png,No text found.,
94083.png,this is how leshians have SEX,
94107.png,"a

on

We CUNT planets",
94150.png,"HATA

getoverit",
94078.png,11,
94062.png,No text found.,
94086.png,"Ne RCTS

   

, V
}

THU INTO",
94018.png,"EWM CA a ley mn Pre
PMH UA ca",
94156.png,"im prootthateventie iumbeststuient™

‘y 4 5. | hed
| a
=A * | 7
= 4 i

— ) 4 a
can one day lead the democrat rire",
94351.png,"SUT re DL
are",
94501.png,No text found.,
94267.png,"‘igiam
f

 

cA",
94357.png,_ “the miaSter race’,
94251.png,"PL Tet CT PATER

  

ee
eee

:

aT set our MMM Le “aR

:",
94302.png,eT eee NL,
94360.png,No text found.,
94356.png,TUES CCH LT,
94176.png,"14 A
eri
| ett Pern ere!",
94205.png,WHENVOUTINIONISIN IAS tGyes a,
94387.png,No text found.,
94378.png,Save them from death,
94325.png,"a
5
SONIO |

      

, ee
G e, | a
Pre oa
eee

hemeighbors:",
94175.png,BH HENS S AN LNGHASTNENMTGLIeaTNMISINANESStS Ca,
94230.png,"PEIN UEC esiin |

: ""
D:",
94236.png,No text found.,
94287.png,"who Is this
Sua ry
OSTA
A

a

te hg",
94256.png,"4

- ie
ea ht
a of DT mom",
94352.png,"MUAH GA aRSsH
Maca) i —

   

4

WAL NUTS ‘a aa throw a 28: nn

fasthall like an Cy NOT aT TB Tg “ida",
94305.png,No text found.,
94278.png,SUMMON oon umrtth cisions,
94370.png,"aria ae
Teessenky nanny

thejrolejofchewhatea
4 lo mt
Wee",
94216.png,"japanese citizen watches as nuke drops

a",
94361.png,"whenjyouleantwait
fonthemtojeut thejcake",
94180.png,UT Ge CD,
94185.png,"howa black woman
ie

eM HC",
94350.png,"onder is he'SfinkingfaloumieRsiniy

.

- A ~
: —) =",
94237.png,"how. do yourknow'iifa
Le CTs Ce

mm ST rT ,

~",
94178.png,OOS TTT,
94281.png,No text found.,
94358.png,are terrorist,
94506.png,"eT UT he
Ber Lu) ea

!
,",
94380.png,"MURA CAC MMT Le
fas fuck on tem chromosomes",
94372.png,"- * cy Eta aber a

  

r—3
be SIME) MITE",
94675.png,No text found.,
94586.png,No text found.,
94620.png,"weinow have LEAS believe

 

TAT ath thetag i
iTS matress: TEE)",
94638.png,"the look your dal Gives your

 

mina you ont me Curt",
94507.png,"lol thisisn'tthefirsttime —

 

aa Ce ET EME UK",
94687.png,VOUCAUSHellirape Without ape,
94721.png,No text found.,
94628.png,No text found.,
94602.png,No text found.,
94610.png,Sut) monkeys,
94617.png,TRUS UEC UL Cm CA,
94720.png,"when wour giriitiend tells wou a diy ass folie
DUR WON Want to Gel sole giihe end ofthe migit",
94580.png,KAGINGHOMNINKESIINS),
94625.png,hoted mater to hiking,
94578.png,Ni! ie us |,
94563.png,"| A
Utena thing CMa IFRAME LaLa |",
94532.png,"= mit
RUCK BCL

aT y

eS

Ae ay

TT “Eat ir

alittle foi Onjton Kens
Cet",
94508.png,"i.
TPR R Ue

y",
94678.png,No text found.,
94517.png,"WETTER Caio)
over 400 illegals in justa
TCS PUSS UES

oe cs ""

Eee",
94571.png,"CTOUes DONS
ith chemical. <i",
94512.png,"and believe me, no @
you a better happy binthtaythan me",
94560.png,AntfOnimy NeXt class project!,
94518.png,lhagreenhiiohro,
94615.png,No text found.,
94650.png,No text found.,
94605.png,No text found.,
94710.png,"what do you mean by: &
OU Cor MTC MMT HO CLT Ue eae

ute, let me in.",
94523.png,"nn

eH aa",
94723.png,"OCT
he

CETTE

+

   

atter what
i Ty",
94581.png,"sfarmingsimulatorl9)

 

classic.etiuipment ic’",
94725.png,No text found.,
95071.png,"ce

Oy,
a Kong o",
94823.png,No text found.,
94786.png,No text found.,
94871.png,MINED NON Tey Nour waite,
94732.png,(it hame'’s todd... retodd,
94731.png,me,
95021.png,No text found.,
95072.png,No text found.,
94836.png,"HED VOU tiihk cf Achte iiea

| ay wa",
95034.png,"“a Wiggle We AAT DOCH.”

bs",
95024.png,iether have ah,
94815.png,No text found.,
94738.png,"shopning fs io,",
94813.png,"St Ly ALAIN re

af",
94870.png,"TL iey

TNA UE",
94872.png,"Ald Sb!

aL Fs
CF",
95067.png,“Stielists have iscovered that they have lot of ntlignt dng,
94860.png,WOH pO fits Going u Ne,
95062.png,"iwhen\the comsees a black rt \

Me :
aba a
s “ wt

i",
95031.png,"NIUE ec

 

NOU Gan hear police",
95048.png,"| ‘ WES
eS - be

\ as | ee

“SFA at »

} 0 ——
é GS,

vrei ee",
94876.png,"TT eC ye ait

CPM E Ue obama?",
94780.png,No text found.,
94850.png,: rR 5,
94783.png,helen keller and her boston tertier Die,
94802.png,No text found.,
95038.png,WHEMVOUTAKEINESEINES,
95078.png,No text found.,
95064.png,Nav OS TE MOM I yUeIS £3,
94873.png,Sate OMS,
95264.png,"elie DOU reimmnal IS Lt Man Voulnaid

   

you aren't getting “your taxes"" back,
NOC CT Ne) Ceti",
95174.png,"we should study
NU me RSM CIN)",
95387.png,"xIm))) pi sed (is

(« Ww

hd

    
  

 
 

 

 

WS.e Ta i)
a iii ee Me a helmasses}",
95102.png,youreinthe ULE) ANAL,
95086.png,"P= LAE SO eT eel i
nae

pees

== X

Les

these jews can claim
holocaust pensions",
95186.png,No text found.,
95317.png,No text found.,
95371.png,COM SVDUTOMe OI! DU,
95081.png,"‘hlacks in chicago alone:

91

2016 blacks killed.18",
95208.png,No text found.,
95108.png,No text found.,
95341.png,No text found.,
95184.png,Ightajnncde,
95087.png,No text found.,
95326.png,"COED Ua OU ETE eta
ever since i Wu",
95130.png,No text found.,
95306.png,"TV ESMSO Op

\)",
95302.png,Use Oe W0 Protect Your watenelon,
95173.png,"aa ei fe
te a |

FTI FI ut
first left?",
95263.png,No text found.,
95274.png,No text found.,
95260.png,"we,
eA Sel",
95163.png,"SGPT CSET

Feciiciisy",
95376.png,"+.

Naa Ce",
95201.png,No text found.,
95278.png,CUETO mee ie the),
95283.png,No text found.,
95247.png,SONS np,
95281.png,"myoulcanhear mom gettingitaken
LO VOUNTOWN On the fuck truGk

andrallvoulcanieanis
er (ueci ald Orit Iie WIEN EES",
95214.png,No text found.,
95176.png,"hasjheen silent about
Uma ae",
95380.png,MMR OAL,
95267.png,. po,
95103.png,"VOUE NOE Aly KUNK:

 

 

TOUR eC ar
AMON Cg",
95723.png,No text found.,
95783.png,PLE,
95478.png,No text found.,
95742.png,sODCH Knowjlike se UIST ORO TU aT ee ETL TT,
95780.png,No text found.,
95724.png,"when she say she done with you &
you ask her if she hungry & she say no",
95763.png,No text found.,
95687.png,"ey fi

TRC ah nts",
95482.png,"en UU I said

    

Paar Gin »
FS cht tie age",
95680.png,"witigo fs a skin ee
that en are",
95426.png,"Ie e a

- ra a5

Fitts eS HIIIIM oH ri",
95640.png,No text found.,
95604.png,TAT ES aT US,
95714.png,C Uh Cs,
95427.png,"ranks nudes exposed

    

 

ec liity",
95801.png,No text found.,
95613.png,"YES

rmMA |
FEMINIS7/

what awelt way to spell flan Sie",
95402.png,"tofallithe hightsenool CLT te
i iaggatate
A he hia

  
     

/ i 7
‘ iT ot |

pf Tce",
95684.png,"MO SLATS TOT
le.

a
‘ijust don'tlike ‘em*",
95726.png,No text found.,
95683.png,"and themrsard mr presidentoniy targets

Walmart >;<

 

ene A ae alia eee
tHE KeiSiNOWwalMaressininorthikorea",
95467.png,No text found.,
95403.png,"Na ELC

* oj

ee A S",
95487.png,No text found.,
95672.png,"enkitls ne a ona siieli

 

ett",
95712.png,"lo agelaing

TU Sir Ooy! By
7,

A a

x

Deca
a .",
95417.png,"COTES cite MeL

 

 

ofeach one? sid

Tes JAAS.",
95764.png,"ee

&

GayNEOnleearmelsowny)
ISRcaemaMapantae)

as “
&

it: Mesa

    
 

aa...
TO eee NONE",
95401.png,No text found.,
95718.png,No text found.,
95720.png,No text found.,
96120.png,"CUS

 

yy)
RT Uo CU that ass!",
95831.png,No text found.,
96082.png,"then heSaid i couldn't

   

ot
AS

SUE NES UL

a",
95843.png,No text found.,
96083.png,"METS A Rn Let aca USE
3 : leer ay ~",
96071.png,you mean to tellime you,
95803.png,"""that's the way, allah, allah
TC a",
96127.png,"ta ‘

a

. Tr =. eu",
96143.png,"Ae TE Arla it violets.arehlue
ie a
eK as

eins

me we lid Ax FT",
96087.png,"Stevie wonder he like
yun
| ee ee = ——— a

ee",
95861.png,hitches are like Stitches),
95846.png,No text found.,
96123.png,"muslims kill 1,300 people in 20 days
and nobody bats an eye -
4

ol ow re

OA UCR URS
and everyone loses their minds",
95810.png,"Ha Ar Coe 7
4. talkingtomuch to them.
9. not showing any emotions:

aan] toolemotionath
PACE)",
96037.png,No text found.,
96054.png,No text found.,
95874.png,"S|
Melo

~~

SATTNT

TOL ULM vo 3 |
C el

cae",
96104.png,No text found.,
96042.png,No text found.,
95817.png,amencamhistory,
95814.png,"Rh acai election!

a",
96023.png,"DUSsSy Mone
wt",
96034.png,">) ics

-

I'm justhere

for the hoohs",
95821.png,"aS
UOTE ite
me Mr some cor Sit a",
96103.png,"NCNM BORIC
ife Oficrime",
96078.png,No text found.,
95830.png,face of terrorisminus,
96073.png,"Tran le Ta i ti] MATL TTT DSS en
kill-her? rie Ugo witdaths

B..",
96058.png,hushant/givesimassages,
95872.png,"eS ue a

 

 

TTS",
95812.png,LED DDS ero Cea,
96081.png,No text found.,
96015.png,"WETS So cxched that wate finally

 

 

h f
Relief e‘ourselves",
96250.png,"( HL
a |

0 Ree",
96182.png,USL Cd,
96317.png,"WT SUL the
AS",
96280.png,"=
ee
Le",
96325.png,UENCE Ta Matta,
96328.png,MELCAT TNT,
96258.png,"lisinationallhebrewitlay)

 

 

y > sonieromatagh",
96238.png,De as,
96230.png,OMe,
96312.png,OG CIE Sep Ol The way) |,
96172.png,"WIN TRS ee UI Fal ee

itmeans get roe OTe (ei
7 ey",
96301.png,all of alabama i § wears,
96150.png,No text found.,
96208.png,"the fisiiig was so bad

a

  
  

i
Guan the Inrs (hint cateh any",
96270.png,"Te

ricaa

a

Ny

YZ

~S

states thatame
ric i) the

UY
americ",
96152.png,No text found.,
96284.png,"x
x
a
y |
wy!

Tei

 

AY

se .
RICA

)

arto",
96153.png,fokeSMOnikineonle,
96185.png,No text found.,
96180.png,"\ i

FES your pet

5b
a ;",
96302.png,No text found.,
96204.png,"ane

 

punching bag""?",
96184.png,"e si
your son htassaken fia
wrong hackpackto'school",
96213.png,"—

La

Shelgium",
96305.png,duSToit our guns and try to hel,
96183.png,"Winenyoundishwasheris broken

 

Soyoutakeltha
tolgeta:",
96235.png,ot Tu R.,
96307.png,"hen was horn without eyelids

   
     
 

STL UCTS finn el
tie oneration wagavsuecessiie'siustalitl Ja",
96253.png,"Cale ayarnerewal ott

om.",
96231.png,"MUTED IOUS & CCLITTE eH eNESR DT
renunsioiyour show arelsilfontty",
96240.png,"a

 

ager Homber!
ET a",
96517.png,"when/muslims have heen TE

millions of nT J",
96417.png,ie eat slipped and,
96514.png,Got crap for inalinsP >),
96421.png,No text found.,
96472.png,No text found.,
96475.png,"MMHUShanustalways Hus hinge arounties

 

anditalking Henindimy",
96510.png,"ROO ETY
Oa UT a

had on i
ok, wheelchai",
96450.png,"muslim immigratiomis literally

Se Per eT. eee! ee) Pee eee",
96485.png,"fis camel errr tise 0

tlelusional psychosis",
96345.png,pe atheIshiools,
96340.png,No text found.,
96513.png,No text found.,
96420.png,"\ PTT tan to ston
trying to help PATA ELS NES amnesty ,

MCSA eS cd
- (202) 456-1111"" (202) 224-2541.",
96507.png,"TESTU
iy PUTER
ETS",
96402.png,"VEN eTCE

a

Te] .
dle a a. Py",
96508.png,No text found.,
96407.png,"ee ~~ | neat ee - mel noes be
a ee

itionalgnalestiniangart",
96354.png,WNW OASians,
96415.png,"TRINA Na OAC OAL WTEC de alse,

   

a |

for his name is mohammed the prophet",
96524.png,"wc) fg ge

Ti axsye:",
96502.png,No text found.,
96423.png,"THE ee OSE CROCUS er aU CTE

R

“iticomes TUNEL Ae

Toe",
96471.png,NCTC HOSS naked corse,
96380.png,"Wel tag CS
2 =",
96405.png,TDM Enea ADO do,
96342.png,"listen up sweetheart
PC USSU

 

inever er Ay fl. fa aT
never picked any rit ih cant
SST ry PT shit.",
96431.png,"WHENVOUOUNTONIYVOUT Wife
IS cheathg on wah

    

ya allah",
96470.png,irs 8 es The to he Canin iran,
96381.png,No text found.,
96435.png,"ae

   
 

 

theJook he
A |]

+3

    

 

    

   

Coe
moe ate
a",
96452.png,No text found.,
96745.png,you must he new here.,
96810.png,STL er UU TOL,
96701.png,No text found.,
96801.png,"ATG ESP Ti what the female
Mest) A gE cave"" iit DB

  
 

er . ee ‘7
i fal A Z
7 hy
itold: iat ca

ar CHIH",
96785.png,No text found.,
96708.png,"even caseyanthony)

  
      

4

Kw
Be ""NT We
aren! enougnanoun ier comin

 

 

fovaccinate hen",
96531.png,"SORT
children about why they celebrate
PS)

 

DTU ALLL
SC",
96824.png,"there'sino/shaineamirauings

   

   

act
it

Tine iat tn i. fore",
96720.png,"t a
TEE RRL Ce CT ca Ce
MEDAN aL TE RST 1 eg

Pee tT a

 

7",
96840.png,"What would ido

Hshe WAS TICODAIL",
96820.png,i,
96587.png,No text found.,
96873.png,TO a ffesh Pere CORSO,
96541.png,"i don't alWays listen
to socialists...

 

i huymore rT",
96583.png,"UUM CHEE ALE RUE)

Fe as",
96735.png,misextially identiiyas— __,
96857.png,"Klonittstaresto}long)

  

ay Te Prt di",
96802.png,"CT C0

 
   

100%: of the people who\stay in their own
PTS Ca ee

TELE
TOUT,",
96713.png,No text found.,
96573.png,No text found.,
96804.png,No text found.,
96710.png,"(ie DI that
TANG EMS

areata

ni Y

 

 

   

Meatsxen
oO smAllon",
96752.png,"Or g

fl

»)

mi rl -

UV",
96784.png,No text found.,
96730.png,No text found.,
96845.png,"WPL eT obama is not america's
TAS black president

       

ST CT ee SLES |
mixed race president",
96872.png,"Wen Ee US ask

S °

‘

SS
OTERO Shame TONenlberts",
96734.png,No text found.,
96821.png,"-
if this is banned in DSi UTS

 
    

shouldn't this be bannedinwestern countries?
rr eh",
96570.png,tliat's oa Fete oott,
96874.png,No text found.,
96578.png,No text found.,
96581.png,No text found.,
96704.png,No text found.,
97160.png,No text found.,
97013.png,"why is cocaine white?

al

hecause it actually works",
97102.png,"ah ms

ant aman wearing makeup and
adressis alsonotawoman",
97125.png,"oiled

 

Mma mT nton keeps then",
97023.png,"WCET TC Cael
TOMIETOITITE IS: tees",
97035.png,No text found.,
97025.png,"why do muslim
ER eae LS

> el

Ser Soa)
hide their fur",
97045.png,No text found.,
97015.png,"esc t.
PTS. Wa so
ji oY as

s ? - nt
om, ee

3

 

~ anejyoats",
97058.png,"ORAL UN eae aa

a",
97162.png,"2 meant :

   

|
cl the ISIS Stripicluh
he ee",
97026.png,"a :
OME) =a ae daymygneonte will notact UG animals}",
97201.png,"just Cea Uae

MAR ACM ACN never)
ia",
97183.png,No text found.,
97184.png,"eyo

  

now iS a) Good tiie",
97128.png,"TNIV MTU A LAL
allithose air freshener in their cars?

they can't stand the
smell of ni*er either!",
97208.png,"Ae
eC

ig :",
97132.png,inthe muslim world all gay men are rT hung,
97103.png,"when the humanasks who
knocked everything off the
el ad Y y .

     

st
awiens",
97021.png,"adam, you know what the a ry

a

#ireason
CTL CAE Ee",
97210.png,"Linon

xs

£

was rapeduirya

: ’

     
 

k
‘
s",
97051.png,"TNR eld SST
SM he assa oe r
P ef",
97153.png,should we help her pack ?,
97105.png,"TESOL init a COMA ATT

Pan ead
» <4

a illegals an the RU gs",
97068.png,re LUY,
97204.png,No text found.,
97142.png,"Su atiegicans, a",
97041.png,"TIRE ea
MEE eels Tee yg",
97180.png,No text found.,
97108.png,"YOUR OUDS

    

rr)

and children,
a Safa) Soi]",
97456.png,~ Se,
97345.png,"ag iS ot Es
it At TAMU a",
97413.png,"VOU Hinthtayitis

~

le,
,

) 3 an",
97325.png,do you Low how to Use an oven!,
97261.png,"UCTS
=—

hohel prize
pS
4 “4

"" Sl

     

MODEL ST dT",
97321.png,years of islamic progress,
97250.png,RS CT) day in office,
97283.png,"Tas

 

&

like'an apple fritter",
97361.png,"showdomexicans/ / (\\\\\\) /
ARIUS ele N Y",
97436.png,"we will take over politically,

—

~~

 

oy
Oust the constitution establish sharia aw,
UTTER 10 USC Ee",
97320.png,No text found.,
97426.png,"ig fogs 100K like to) black neoile)

 

 

 

iN PUT a a
Nee",
97236.png,No text found.,
97415.png,"OG Of the host sold eis

 

 

thusholitayseason!",
97384.png,"tie COTM DUS

; ”

   
  
  

wy,
i)

SS mite UAE LU ts
teycogere ns UTS
MC Rn Cert",
97301.png,"OU TAI Osome
Payot ne",
97315.png,ahead diaper ist,
97316.png,"SUES ETC Tey
aa eee",
97230.png,"{rump better deal with these musliis

BN

   

aR a

hev kill me",
97453.png,No text found.,
97402.png,No text found.,
97463.png,"DMCC TERT aT Otestors
€",
97423.png,"a Ifttie gas Neuer iiled anybody right2
‘x
oo",
97365.png,"Silasil ae Sagocures

   

 

 

SMA CHET S",
97403.png,"my “vt is so tight
. We
°

it harely fits",
97245.png,"Ue AMOUS|ENnOUGH|tOlave) ance, ‘elie (pawe",
97314.png,"ria. a S
— | e
| ge

fy
Te ria ends
yt Len WAL at ite",
97348.png,all gays,
97438.png,"UTC COO D1)

hones of ant-nazigermanwwomenksullfare\in
ee os sto MveecenestoruD",
97256.png,"-

eter

FS",
97213.png,No text found.,
97465.png,OM 10 DEK TVTEMSD GHGS,
97258.png,"hi, im nate ima leshianin recovery",
97305.png,"NOU? tite just Hed ohn
Te ee He
naked isa",
97386.png,"PE CR TSE a
SES Oe ee Ra

auschwitz guard:",
97635.png,"iimsenidniy |
ithenationalfanthe|

  

[ nth i N
i Ht tae |",
97542.png,No text found.,
97562.png,No text found.,
97628.png,"STON (Or NOUr SOD OF dame iey
to callfanothenmanmatadtly?",
97524.png,mou Ganjtaiiondanew,
97623.png,"PLCS A Cae
foryourhealth

nd)
UPTO e Ltn
CBU",
97546.png,a.) texting and flying,
97625.png,"TCA TALL ELE LCT

 

See RO iT",
97502.png,; min adapt. overcome,
97521.png,"i ie 1» 3
Nobody knows what the fuckits says,
__. “because fio ong hasithe guts to pull the string",
97604.png,london-policersne,
97514.png,"SElenusisinaveNscoveredthatthey have at lotofin of intelli nei
———

 

ff
unfortunately mostorthem ut Tat",
97586.png,No text found.,
97643.png,No text found.,
97683.png,No text found.,
97510.png,"Dorks Cpoiig cw
He only way to hreep nour eitire

   
   
   

Salelumiyortierita

y

    
 

“5. Re ESS",
97564.png,"SID Sa
Aguteamtaiar ,",
97601.png,"this is how a snake's mouth
OSU USC eae
everything is clearnow",
97543.png,"uray
TCH Tess

TTT i we never
TA I) ts like",
97520.png,you anti trump liberals,
97501.png,"what women think they'll do
when the economy collapses
PTR UE THO",
97486.png,"ee be -
SIEM NCTE TIAL er es
at % 7 eee ad

* etl 1

    

see et
; 7 sl w,

Ousaitiyouwoultimeveriorgel",
97481.png,"Nota creature wasystirring,
OAT EIST ieee

4 iS om ey

Pe
See
cause late him",
97508.png,did you say dude blew his tire22?,
97685.png,No text found.,
97523.png,No text found.,
97568.png,"POZO eC MRS

/",
97503.png,"When|you catch your bestiriendd
rE FLT

Qe

vanone fucked un",
97583.png,"vou ae et nuch

bpis ‘hae a Ha weren't
set ITT",
97610.png,"eS OT UT

  

elt rt RIPE E DCCL UCU Het OY
EYOTA MAA aI ERS",
97531.png,"minen they lear
COometers (Der hour instgariay
Imonkeysineravant",
97804.png,"YOUVE item diatang hear,",
98064.png,No text found.,
98026.png,No text found.,
98032.png,3 pu i Tea,
98072.png,"we Can not securitylehe ighant

  
  

   
  

WOMEN ECR ELC
demographics in canadayas we can not trust them",
97853.png,"WO
ay
a",
98075.png,"cite arn Fee mec
Te Te Bil ian policy

- ye",
98071.png,No text found.,
98035.png,"SS ars
HUDSON RIVER PI Cc

=
CBRE ~
B FRIENDS

ON RIVER PKC
NDS",
98023.png,"hie Ao re ic clothes * weat

oo a)",
97810.png,No text found.,
97821.png,-,
97824.png,"liVvoulWannharenont
SST",
97860.png,No text found.,
97831.png,"M ULL Al
indo belty Ire geal quiet",
45167.png,LO rats per ie,
45201.png,No text found.,
45182.png,nH JN hantl jerky,
45231.png,"this is a stonger man than
any one can hope tobe",
45209.png,No text found.,
45180.png,"(OD ODARRRRNSES (TID af

WG ea

 
  

lo you MT ite
or is she out of,hetmind?",
45216.png,tiniienelsoltakeloiifalliunelothes),
45198.png,"Why ngKand| tat
SLOD them Moi",
45197.png,"thratlook ET find out
{ioe fis after you.",
45267.png,"SSSA

: Se

   

f.

ba 3
oe
Sjeisationted hy: angelinaljone",
45189.png,"when your wite
ri

16 Hel aitilet",
45203.png,No text found.,
45263.png,"asians [be Iie

 

Smitching to iiliscreen mode",
45206.png,"Abe ae

$0 i thoughtiuck it, whynot share!",
45219.png,have acolor,
45179.png,"ure MOMs
} \ er,

ee",
45176.png,"She Inons ancy mihat
Sie’s dong",
45172.png,"ua CTs eM Tee \ a

   

MPTPN ECO",
45269.png,"Tio salt Fmd

s

        
 

os
m",
45208.png,"Ug ye hoyirieni CES (Ue =
ichange a Ae Ll",
45213.png,"BLACK LIVES
MATTER",
45207.png,No text found.,
45379.png,"MSD TC TTC Teno!

pet

 
 

   

7 Tem ' en
| i

wants togo swimmingiagain",
45370.png,No text found.,
45396.png,HEU it white on purpos t,
45706.png,bo a Lele oe,
45371.png,Se a,
45730.png,No text found.,
45802.png,No text found.,
45732.png,"WHEDON LANeA Sitalll
Gickand tela
Of to suck it",
45612.png,(ise of te Dianct of the abes Cet),
45702.png,"if she's stillimakingnoises,

  

you didn't hit herhardenough",
45671.png,jeSusHoves\you,
45708.png,how i feel when i hear the name,
45723.png,HRT UY,
45819.png,No text found.,
45810.png,"ladies! if your man
Bn",
45608.png,No text found.,
45609.png,"loses lialr from cieme

floes rien (0) shave
ae ES"") .",
45698.png,ey SUCH ENIVMOFGOMENNOWOISWIIT,
45382.png,"Puta) PUTTS ga ae
PUR eli MOM UL
mn ge Pomles rid",
45630.png,No text found.,
45610.png,No text found.,
45389.png,"EDIT CEI COSC See ak
Fo toliolhissutcide

j LOTT 4 et

RT) aN =

 

 

 
  
   

CTS SS GLa

BU ES OUT)
PMT notice a}

JOA",
45817.png,No text found.,
45601.png,Ohamavotenrs,
45691.png,"a

2
c

eee
machomnaanrirannwsavaqce:",
45326.png,No text found.,
45687.png,a a8,
45792.png,"WEITERE
i G4) . J

 

| eee",
45368.png,GO is chong,
45739.png,"enna’ i
‘ant its just. goats",
45320.png,"a oe
you see hi",
45672.png,"ie Wwasibigaiid
lack

  

qy
mvyassihad no",
45603.png,"what are they fighting over? is it:

==

    
 

2""
2

Nex
anil el
WM aT aeRO tic

4)

  

c) fo0 used thellast of the three flowers.",
45806.png,No text found.,
45780.png,"——
mn wo dayiwasiiatey (hese

eaten ed i colleue

   
   

= aie oe >>
DBD DQ&aGGn* ae»,",
46078.png,"Pp

> alottayitani-

     

/
Ono"" refitted",
45831.png,a Samesthougnts,
45891.png,"STO M TCT Cae)
j 4

HE",
46027.png,MATT A UTA eae ET,
45827.png,show me the anggon,
45960.png,has more skeletons in her closet than jeffrey dahmer,
45829.png,"DURST Oe Ts

   

~thelfemocrats
thimigetime:",
46017.png,"Mg such pigs, i hate them:

 

a P i ™

A nT 4

MT M AC ere Chet
a Tiy 11+) | ae",
46075.png,"liwondenwhatkinto
~ fs bulwing.",
46081.png,"a] ver Dea no |

Ty",
45927.png,"OU 0)
wy a

/ ) .",
45976.png,"aie i me CO

TR

   
 

ar
St =m a
i ~

of the work and none Of thefivyet the credi",
45923.png,"ttheonly woman who Knows
Tre TAS ET

L | re 5
\ Y J

He fe SYA
Wi oy",
46058.png,"Re On HCHO MEPL

> 5

-
BLT Te arrested Ua eT eC",
46013.png,No text found.,
46021.png,"far

[eS TAU
TERI An
= 3 ys

5 i",
45832.png,No text found.,
45930.png,"yon gotwOnr phoneme
THUEAUITIOHININURVIN CONE TMIGNtea

 

EIS
TON Lor CLAM ALT",
45931.png,No text found.,
45987.png,"anilyou elect 3 of us to.conuress
Stupid Tas",
45938.png,"evaiiust
,O Sto
andl UG",
46051.png,"Ce aU

 

putol",
45912.png,han them do you agree?,
45837.png,"ETALK psi like bullshit

d x",
46082.png,"the future of the Weel tg Vel ,",
46087.png,Sulicitie,
45871.png,"train therapy dogs

   

j
’ 7 \ _¥
Co montis emma Shiylgoats",
46085.png,"a <

coverit up with black sheet",
45836.png,No text found.,
45978.png,"“everyone should geta
hachelor's degree for free”",
46053.png,"wiits people Inia simtehing summen

ee
Wag
Ls VAN
vE *
°

 
  
  

>",
46097.png,"Pe Ci

re i
2016

   
 

&
9

 

compare the difference",
46197.png,No text found.,
46175.png,"ys

ie
s TSE UT
SEU NES",
46130.png,No text found.,
46150.png,No text found.,
46231.png,No text found.,
46193.png,"VTA ES Ye
-@
a A «

dj khaled suffering from ss",
46251.png,"the Miiitany fs doing its fob, but
Dot ostiigmen.

Ald COLTIGSS SOOT ITT job,
“WOE CO Pe",
46270.png,"» «

A < i pe 2
responds by beinga TTA OSEAEA TA",
46205.png,"uyou 8 CO

 

ad \ \ kK 2
cf 4% Ey Elan
ee NSH StH",
46123.png,"letimehe clear.
6 X

& 4",
46237.png,"muslims claim noah was a muslim
ETE TCUTE TCC SOR a

  

eel

-
happy te",
46182.png,nowiwerejmiroulle!!,
46279.png,No text found.,
46208.png,"pinay
(i

CPA

   
  

love Of God lelb Mie change tiie

Ge.
a eeu

pa
diaper on my baby

|
}

 

the crap.is leaking out",
46095.png,"WCE ET eT

   
  

  

aA Tn
ein .

  

,",
46239.png,") we cankillas many aswe wally
and your stujit,government keens bringing usin",
46152.png,"Our Insurance

   
        

a result wt

complet© anis accurate’ , gavin as man erails 3> poss"" \e. aivure
3.
erst r) een on
me Forename yrnert ames
ent RASTESS* Me KNOW kt > -
Wasik 4
. ihn OLUTION
as ‘moor & ee (niin Pe.
_",
46238.png,"ots TES TTT

 
  

os MU UC",
46213.png,"pS ae OLS Ce eg
Te é

 

| 4 imiusttired,

—
Tal",
46271.png,"whatitiovou meat

  
 

alli ditd'wasieall him",
46217.png,"(NeW) DETaeH, ON THeacoLLIy OS",
